company_id,company_name,sector,country,revenue_m,ebitda_margin,debt_ratio,interest_coverage,cash_ratio,years_in_operation,employee_count,revenue_growth
64,Dune Finance #0064,Consumer Finance,Netherlands,63.377419068980174,0.21541233034399548,0.40801985034054594,1.2084055669450597,0.1364746544345419,14,129,0.11268665856999024
65,Evergreen Holdings #0065,Logistics,Ireland,45.64995086854261,0.12532658954230622,0.4886231019164052,2.1998651362027712,0.12282397179990624,20,241,0.0903764075517191
66,Fjord Solutions #0066,Healthcare,Italy,32.993500606855804,0.1829742107125948,0.2724591123168483,3.5634349602682924,0.1400817425479465,19,145,0.11413558395859803
67,Granite Partners #0067,Consumer Finance,Luxembourg,50.732900025823284,0.13015430793811042,0.4628554411525585,3.573438195629842,0.0878911449598345,14,116,0.08039994611107143
68,Harbor Finance #0068,Healthcare,Netherlands,32.49748252816236,0.15568740767430717,0.5509900343252967,1.8580540233557195,0.13055587336411023,10,112,0.1442783824506364
69,Ironwood Holdings #0069,Retail,France,41.97493227401972,0.18684182654600257,0.478418225657914,3.0101611022934196,0.03115023860372379,9,67,-0.10272078065504281
70,Lattice Solutions #0070,Logistics,UK,59.75045370529382,0.12687221418377098,0.436693408771391,5.658502209527032,0.11852190260818132,10,173,0.046872652491361376
71,Mira Partners #0071,Hospitality,Netherlands,31.960115772190377,0.1998277442249202,0.40849396769208346,2.77712269196767,0.05915348951600219,15,91,-0.07838464938455861
72,Northstar Finance #0072,Manufacturing,Germany,56.50221550636502,0.10031510614467584,0.31981786166741977,1.8988569700148208,0.02394392670308254,8,206,0.08767020176048847
73,Orchid Holdings #0073,Logistics,Ireland,54.193224636461444,0.16472964212791896,0.4113601689072254,2.5741088938291914,0.045034379273425566,16,62,0.22419301758536977
74,Pinnacle Solutions #0074,Manufacturing,Spain,24.813747291645214,0.19613198613939264,0.5711647023456488,2.9198302397848828,0.09022124554517082,23,148,0.012591521805303152
75,Quartz Partners #0075,Real Estate,Italy,59.53009430791322,0.18300187458951675,0.405716579207985,2.6034811051022855,0.05702803167129586,12,209,0.07272520302972152
76,Riverstone Finance #0076,Logistics,Germany,54.57419421668709,0.2458222438367705,0.31322352127819075,2.7592388891205477,0.105042941267832,5,18,0.1356486714921639
77,Silverline Holdings #0077,Healthcare,Netherlands,43.83466597270783,0.11182803413446696,0.3609303493481536,0.9235191639821083,0.0176704977998393,5,261,-0.14677229317665247
78,Tidewater Solutions #0078,Software,Germany,28.27817775550226,0.0810425374325706,0.4441020356731116,1.5485803823882631,0.01,16,114,0.00778895178558122
79,Umbra Partners #0079,Renewable Energy,Italy,26.534291665639742,0.10028324457524401,0.37517832033829834,2.605864191807053,0.14489549736574303,12,148,0.09645156592728502
80,Vertex Finance #0080,Real Estate,Ireland,32.322073615745595,0.18302212832742185,0.4782363939675769,2.585151638970832,0.12615200517605737,16,174,-0.22969947256572754
81,Aster Holdings #0081,Consumer Finance,Luxembourg,51.76670033925528,0.17489614671346893,0.48274125128988365,2.063953942681999,0.048028126563447696,9,184,-0.03768084930749714
82,BluePeak Solutions #0082,Logistics,Luxembourg,24.798746986774837,0.15511283298237077,0.5266779816485577,2.5698823381006317,0.08988001426117842,16,156,0.17008579733812895
83,Crestline Partners #0083,Manufacturing,Luxembourg,49.87522047515766,0.0938521475446435,0.5908271366718039,2.879319312038467,0.13078028240805295,11,200,0.1602996900450725
84,Dune Finance #0084,Crypto / Digital Assets,Spain,19.648400480188933,0.18834336466645304,0.5395030469246833,3.9562374934818827,0.10676802433162422,8,171,0.09743182273701002
85,Evergreen Holdings #0085,Real Estate,Germany,38.32676548010072,0.08876476111747297,0.3078913123022448,2.6710247442061337,0.09592892384733913,10,246,0.14821976399431774
86,Fjord Solutions #0086,Hospitality,Ireland,43.973659582332154,0.20794747911884498,0.31157586641084734,3.3188341668877293,0.13380616325250388,6,171,0.08151042344214637
87,Granite Partners #0087,Retail,Ireland,86.0123426110605,0.29287192115699323,0.41090742282482107,2.0959196081359024,0.06077150099195118,22,258,0.11553949074423145
88,Harbor Finance #0088,Healthcare,Luxembourg,17.208318200633386,0.1683225573285775,0.36585895713127026,3.5437244406780266,0.09124713794658515,12,194,0.028434629115938616
89,Ironwood Holdings #0089,Hospitality,Netherlands,68.4962621968224,0.17915540678288716,0.2834007927646869,3.2884493868960636,0.08928605446830433,15,32,0.07158126829220927
90,Lattice Solutions #0090,Crypto / Digital Assets,Germany,44.69716345177104,0.12535701155522203,0.3669969846992407,3.925562104133765,0.0790895180931583,9,297,-0.0032370386415822433
91,Mira Partners #0091,Logistics,Spain,49.40109452428734,0.05948933394565917,0.3630584479657153,3.727498601177834,0.0744077795431699,7,106,0.18634833441823134
92,Northstar Finance #0092,Crypto / Digital Assets,Italy,44.13026244098768,0.11986403184848887,0.33937827122865527,3.5653563097454897,0.09291472951313963,11,230,0.2121559409502202
93,Orchid Holdings #0093,Crypto / Digital Assets,Ireland,50.00508272751419,0.09535523794506252,0.3821052616613993,2.6720573687448854,0.0913762998394211,18,142,0.19799128006970734
94,Pinnacle Solutions #0094,Healthcare,Italy,39.23366812148368,0.0776497711792492,0.5614141020381997,3.1184209951578086,0.048062894298618965,9,204,0.019189123832213766
95,Quartz Partners #0095,Crypto / Digital Assets,France,68.17290326623424,0.23611799709978246,0.4439085649499087,4.182561606986984,0.1220718363960179,8,99,-0.03537740393650875
96,Riverstone Finance #0096,Software,UK,33.783519403955,0.16364312590128866,0.7166170891266563,1.952303059776367,0.050944591689349665,13,178,0.18769736607501633
97,Silverline Holdings #0097,Software,Ireland,62.38022229922646,0.16898437903069918,0.4404609823223579,1.9830698876940747,0.08127066221811304,14,125,0.11439072025914127
98,Tidewater Solutions #0098,Real Estate,Ireland,30.401391836165587,0.13454888174018753,0.38519210712752977,3.0358608173354704,0.07818878109119794,20,235,0.09285843415236425
99,Umbra Partners #0099,Real Estate,UK,40.91546676477684,0.14135644587782817,0.4204959459185839,3.339863597345089,0.10432414450636864,14,166,-0.0033632084945145746
100,Vertex Finance #0100,Manufacturing,Italy,22.704674058776053,0.19822753411196667,0.4507790374132248,1.728661550956794,0.01,15,196,0.10256638126367648
101,Aster Holdings #0101,Crypto / Digital Assets,Italy,50.19042696625536,0.14838314406523923,0.4722304748605276,2.702808667562699,0.12563639259717832,16,18,-0.048527805966193494
102,BluePeak Solutions #0102,Manufacturing,Italy,68.0122672246776,0.17653469690123663,0.6692053591030829,2.6778015935025796,0.06292038609551343,6,135,0.12340623560790319
103,Crestline Partners #0103,Crypto / Digital Assets,Luxembourg,40.607588763224626,0.1401997851077492,0.3185615442026918,0.2,0.13879853179108217,7,165,0.19788866996062104
104,Dune Finance #0104,Retail,Germany,38.456057423329625,0.13289235546339764,0.5230855269813283,2.5145278139636122,0.07087340301935383,7,153,0.22310455439079524
105,Evergreen Holdings #0105,Hospitality,France,21.936894664777316,0.07965429171990689,0.44493007171369486,2.595486817296994,0.08804625657063958,5,198,0.1308524054109816
106,Fjord Solutions #0106,Hospitality,Germany,37.872732236058454,0.051112546881643586,0.23146827089152588,2.591619174330075,0.16655144160273694,16,118,-0.07820215496211216
107,Granite Partners #0107,Hospitality,Germany,13.329703325012503,0.1369219049466799,0.5124838538513716,4.640688556950448,0.07890647164825326,13,143,0.07973301309460215
108,Harbor Finance #0108,Real Estate,Luxembourg,25.56819623906111,0.15282483459966162,0.5721148272964686,1.219462211938462,0.13955399538693836,12,211,0.2739681744057713
109,Ironwood Holdings #0109,Logistics,Luxembourg,46.08214882996444,0.08569349816456044,0.3171388315467084,1.7279906574340034,0.0915618034225824,1,18,-0.026861159044228422
110,Lattice Solutions #0110,Hospitality,UK,65.74223755934513,0.14827625674826836,0.4189279358529635,0.2,0.10661675321173958,22,175,0.0540818427089783
111,Mira Partners #0111,Software,Netherlands,92.56579550213105,0.1526876281495251,0.21295748855907556,2.174808333973617,0.09279834357645497,8,120,0.20135243518009774
112,Northstar Finance #0112,Hospitality,Germany,31.441468468723787,0.042199599697031034,0.2689432248378796,2.2856633796361985,0.12391406505200496,22,85,0.12171339220735855
113,Orchid Holdings #0113,Renewable Energy,Germany,67.83540281961791,0.10424376702602493,0.5457635493140702,2.137029670765467,0.06257873548587795,5,160,0.3080156324485105
114,Pinnacle Solutions #0114,Logistics,France,46.38754464722966,0.1703631946867734,0.36403001927910783,4.239980541328888,0.05063805907923258,8,214,-0.013286938322858849
115,Quartz Partners #0115,Renewable Energy,Germany,39.277542358565235,0.1693529364697872,0.28694364300743525,3.918802779038052,0.06445695238491912,1,202,-0.038975578574082195
116,Riverstone Finance #0116,Renewable Energy,Italy,49.78670013107074,0.09231625418001196,0.4475352437350115,2.9012137415474952,0.09398841505296364,14,132,0.18241254358351738
117,Silverline Holdings #0117,Retail,Luxembourg,43.114496706239265,0.15792240252498674,0.3573105082282772,2.3182030303981787,0.08116724857798682,6,193,-0.0595878628271536
118,Tidewater Solutions #0118,Manufacturing,Spain,43.987123061019936,0.2011203612680236,0.3635014010669356,4.134046568538923,0.11841099505884706,7,192,0.04032320111824637
119,Umbra Partners #0119,Software,Netherlands,34.650003069119954,0.1888536479495449,0.5087191230809883,2.7743147822133927,0.1421892679928608,5,135,0.053435345514042346
120,Vertex Finance #0120,Manufacturing,Italy,16.83402612362069,0.14523571064930327,0.2805919969278784,1.7362489494060045,0.050966466510599655,16,98,0.1635989473385922
121,Aster Holdings #0121,Logistics,UK,14.214746354602532,0.12660118433378537,0.3113561744781801,0.5688767192700825,0.06064204833544269,16,102,0.12142679680252469
122,BluePeak Solutions #0122,Real Estate,UK,53.758407899062085,0.11853277578327477,0.4384895990578642,2.2262911579356124,0.032550423267485834,21,190,0.10570649141768626
123,Crestline Partners #0123,Real Estate,France,37.01939837845716,0.17339098914548284,0.5363291748897846,3.781036702324391,0.17121491963036417,9,137,0.01975691220983332
124,Dune Finance #0124,Logistics,Germany,31.270399806189,0.15975519865714438,0.5685792361787819,5.759500296406017,0.10218677996487308,13,77,0.18150040190819433
125,Evergreen Holdings #0125,Crypto / Digital Assets,Ireland,42.15310128101677,0.18147020030511002,0.34019259355660525,2.8800934500463184,0.1091920928020631,6,39,0.35
126,Fjord Solutions #0126,Renewable Energy,Ireland,56.308780552481295,0.1565936906560576,0.5324852360303577,1.805037830343604,0.03639166459875807,10,190,0.12912820989229157
127,Granite Partners #0127,Retail,Ireland,45.24655097447517,0.1909381975173721,0.32590292478355093,1.2595452292305216,0.08995320043972502,9,107,0.06996722075468365
128,Harbor Finance #0128,Hospitality,Netherlands,30.191011140462585,0.154729626647885,0.639145121628816,3.5175413651972782,0.1103699193765234,14,160,-0.06978629709921605
129,Ironwood Holdings #0129,Renewable Energy,Spain,64.07327320168109,0.18923443580658433,0.28394747694963257,0.5059991319004506,0.07988969237862299,17,214,-0.0037481449317153526
130,Lattice Solutions #0130,Real Estate,Netherlands,70.42533905366938,0.19354113851833193,0.5794174572950077,3.5154486318263545,0.13302822499305578,17,61,0.038628976605269594
131,Mira Partners #0131,Renewable Energy,Italy,50.902019795811356,0.10977366848875932,0.3412216671817531,3.863025088141786,0.1824732450257132,8,137,0.006539975973286732
132,Northstar Finance #0132,Renewable Energy,Netherlands,59.525943204193624,0.05959279765646269,0.661589574575352,3.3671632892027232,0.05211748691624192,17,130,0.05839221654731518
133,Orchid Holdings #0133,Retail,Ireland,64.3552799426486,0.22717464280072766,0.4909584874622981,2.514439826479875,0.049116510160932124,12,163,0.23780160768072878
134,Pinnacle Solutions #0134,Renewable Energy,Ireland,62.34178769528125,0.1628329365356131,0.29807801647101334,3.5344228496108587,0.05488975737885693,10,214,0.1847166917369234
135,Quartz Partners #0135,Hospitality,Spain,53.05378518802723,0.06427570522519391,0.35733138245489915,3.0222198824667896,0.15424796640065963,8,60,0.04411672835317457
136,Riverstone Finance #0136,Healthcare,UK,52.77024684734789,0.11430902513906444,0.513741744626849,1.7884390055812305,0.13169421268118736,9,174,-0.06082799446658606
137,Silverline Holdings #0137,Real Estate,Netherlands,51.35389032023705,0.18859371461849142,0.5463173301138673,5.205536019087534,0.08457888728825405,21,202,0.1937367642902413
138,Tidewater Solutions #0138,Retail,France,22.247921858153216,0.13601615844335535,0.4115141289930645,2.3428168065063284,0.09146238657603496,14,129,0.055094572653863555
139,Umbra Partners #0139,Healthcare,Netherlands,54.61301682347254,0.12439692903404365,0.425358993715616,3.808477990584882,0.05733825495213114,13,132,-0.11265004256023553
140,Vertex Finance #0140,Logistics,Spain,17.595348519722027,0.2200440930156483,0.5110023639172878,0.2,0.12560108630972736,11,165,0.13124301184930362
141,Aster Holdings #0141,Consumer Finance,Luxembourg,27.69720980774901,0.09763564268080946,0.43581581124129837,4.4594121476152075,0.07480392703565784,24,161,0.16256866842334655
142,BluePeak Solutions #0142,Software,France,65.46417122054558,0.1100923321122583,0.2647794168793949,4.709392868050957,0.07959693842180002,19,175,-0.1825908404934669
143,Crestline Partners #0143,Software,Luxembourg,57.12396292849556,0.16056932375241337,0.3224431170431783,2.8387839232646295,0.11435159086117028,8,174,-0.022455464213290352
144,Dune Finance #0144,Logistics,Ireland,68.77316921434553,0.16952274660269412,0.4482143931781998,3.526402345159086,0.08248020247667115,11,81,0.0489545988692286
145,Evergreen Holdings #0145,Consumer Finance,France,37.10986109362874,0.17481715171703657,0.5658578899797232,3.5260697360898314,0.08060136026008614,11,199,0.13345109113086173
146,Fjord Solutions #0146,Crypto / Digital Assets,Italy,21.259520857018185,0.19556190222844733,0.6139178908994457,1.9643813594670583,0.090423008221163,13,210,0.00842534153758287
147,Granite Partners #0147,Retail,Spain,37.67213045273383,0.15992893103407585,0.513543530492574,3.5112589970711423,0.12181421655172306,8,151,-0.023214190197393653
148,Harbor Finance #0148,Software,Ireland,43.83656335033034,0.17446919694692045,0.45447489132436364,1.7487803891656777,0.15585972301935333,14,50,0.13271692496802823
149,Ironwood Holdings #0149,Crypto / Digital Assets,Netherlands,43.42179689412018,0.13703953703424585,0.5098576663178972,2.008615999261076,0.11341944928984328,19,133,0.013167762668584083
150,Lattice Solutions #0150,Retail,Ireland,62.40624861762063,0.1531349151618357,0.3399898979751773,4.265026086175988,0.12213256894497068,5,152,0.1142054650548697
151,Mira Partners #0151,Crypto / Digital Assets,France,35.49713234993798,0.15537670900268172,0.4016122847690143,4.0670549979102635,0.08200583751595503,6,71,-0.05115156549745907
152,Northstar Finance #0152,Software,Spain,48.33662049245264,0.1607549067909518,0.3211043134392628,1.8817118472494694,0.06168808547325132,10,118,-0.07523330192363986
153,Orchid Holdings #0153,Consumer Finance,Italy,24.204711310177093,0.18862699037913805,0.2701508867150746,1.846350753448647,0.11615944928940461,10,55,0.1355269157570397
154,Pinnacle Solutions #0154,Software,Luxembourg,50.10571100478863,0.17775728409724156,0.4600258813963446,1.960724416805026,0.09684963298402285,22,176,0.08525199103172139
155,Quartz Partners #0155,Logistics,France,42.05595390334146,0.15221085014500915,0.4422615967901692,3.752431436405138,0.033094854050010024,17,150,0.1522455733236207
156,Riverstone Finance #0156,Real Estate,Spain,28.503359910878686,0.109543700752948,0.5025182981410815,1.5000197849464836,0.07687721506297607,17,41,0.006740699907855814
157,Silverline Holdings #0157,Manufacturing,UK,37.75507148085265,0.15338356290313548,0.4855334197070936,3.263726430746738,0.08668411906073785,11,161,-0.019510530247974514
158,Tidewater Solutions #0158,Renewable Energy,Ireland,38.68483656272601,0.1485991107552128,0.44911731255886345,3.7709008538245827,0.06958168531886084,11,137,0.19607188875409107
159,Umbra Partners #0159,Renewable Energy,Italy,37.137207671932266,0.15965907899065993,0.4867939998813065,2.6852809146189696,0.1492694237816851,5,171,-0.09229587639944703
160,Vertex Finance #0160,Hospitality,France,73.8841423608183,0.2603262653570201,0.4148780284527028,4.113082805924406,0.10919356147608866,16,117,0.18514607091806248
161,Aster Holdings #0161,Consumer Finance,Spain,40.22797195845817,0.12381136107293822,0.46954696742668806,2.4043967796632697,0.1449269967155459,14,92,0.19205047074823833
162,BluePeak Solutions #0162,Real Estate,Italy,37.60987001680792,0.17111445095626798,0.33286267167763683,2.521987718707911,0.10053701046608637,18,94,0.14600895142660753
163,Crestline Partners #0163,Logistics,Ireland,6.0,0.20342310336221492,0.4643647110766956,1.5295798995285863,0.0932555134570031,11,108,-0.008780751701044809
164,Dune Finance #0164,Logistics,Spain,25.904267664369407,0.15490009570496913,0.5002101222343212,4.122330551906266,0.05253608729559003,11,141,-0.02165238367253594
165,Evergreen Holdings #0165,Logistics,Spain,37.26467835978565,0.26689225595860827,0.33963822863133564,1.8035234189274685,0.09047718132786267,13,149,0.03899442270018004
166,Fjord Solutions #0166,Crypto / Digital Assets,UK,29.65465182882043,0.13109803541342616,0.4262198518791416,3.2547033630295767,0.0905221570270176,16,129,-0.06950396768313996
167,Granite Partners #0167,Healthcare,UK,66.87073668080035,0.16620446111600234,0.34516769884447684,2.7072891127362846,0.03531544463863067,5,115,-0.03616939987535968
168,Harbor Finance #0168,Manufacturing,Italy,39.03112004286807,0.1100597127553509,0.3568191964180662,1.4313820179548384,0.0684189012091842,16,119,0.1244734291509046
169,Ironwood Holdings #0169,Healthcare,Luxembourg,65.19199648772855,0.13242376324283534,0.28500847738774143,2.008165913029683,0.0770686960593455,12,290,0.12493491142241571
170,Lattice Solutions #0170,Retail,Luxembourg,43.110683412906624,0.1624466955198329,0.5718929910199866,4.597733910752954,0.10653918176222886,7,94,-0.04495748265349564
171,Mira Partners #0171,Manufacturing,Netherlands,42.67010105558838,0.19231520311538647,0.5478822209664057,3.0621548054248247,0.10845400447942824,2,107,0.12761219353000747
